week_index,week_label,week_start_2019_20,diagnosis,season,n,asr
84,9-15 February,2021-04-04,Cardiovascular diseases,2019-20,623.0,11.92
84,9-15 February,2021-04-04,Acute myocardial infarction,2017-18,84.0,1.64
84,9-15 February,2021-04-04,Acute myocardial infarction,2018-19,83.0,1.61
84,9-15 February,2021-04-04,Acute myocardial infarction,2019-20,96.0,1.84
84,9-15 February,2021-04-04,Cerebrovascular diseases,2017-18(x),53.0,1.06
84,9-15 February,2021-04-04,Cerebrovascular diseases,2018-19,126.0,2.42
84,9-15 February,2021-04-04,Cerebrovascular diseases,2019-20,143.0,2.58
84,9-15 February,2021-04-04,Mental and behavioural disorders,2017-18,931.0,23.84
84,9-15 February,2021-04-04,Mental and behavioural disorders,2018-19,959.0,24.02
84,9-15 February,2021-04-04,Mental and behavioural disorders,2019-20,868.0,21.45
84,9-15 February,2021-04-04,Dehydration,2017-18,63.0,1.43
84,9-15 February,2021-04-04,Dehydration,2018-19,72.0,1.48
84,9-15 February,2021-04-04,Dehydration,2019-20,54.0,1.23
84,9-15 February,2021-04-04,Chest pain,2017-18,1057.0,25.16
84,9-15 February,2021-04-04,Chest pain,2018-19,1088.0,25.08
84,9-15 February,2021-04-04,Chest pain,2019-20,1240.0,28.23
84,9-15 February,2021-04-04,Abnormalities of breathing,2017-18,355.0,8.44
84,9-15 February,2021-04-04,Abnormalities of breathing,2018-19,397.0,9.43
84,9-15 February,2021-04-04,Abnormalities of breathing,2019-20,377.0,8.5
84,9-15 February,2021-04-04,COPD with acute exacerbation,2017-18,42.0,0.85
84,9-15 February,2021-04-04,COPD with acute exacerbation,2018-19,69.0,1.31
84,9-15 February,2021-04-04,COPD with acute exacerbation,2019-20,63.0,1.17
85,16-22 February,2021-04-11,Diseases of the respiratory system,2017-18,1621.0,40.09
85,16-22 February,2021-04-11,Diseases of the respiratory system,2018-19,1971.0,48.76
85,16-22 February,2021-04-11,Diseases of the respiratory system,2019-20,2010.0,49.72
85,16-22 February,2021-04-11,Asthma,2017-18,254.0,6.62
85,16-22 February,2021-04-11,Asthma,2018-19,312.0,8.11
85,16-22 February,2021-04-11,Asthma,2019-20,242.0,6.32
85,16-22 February,2021-04-11,Cardiovascular diseases,2017-18,649.0,13.19
85,16-22 February,2021-04-11,Cardiovascular diseases,2018-19,619.0,12.33
85,16-22 February,2021-04-11,Cardiovascular diseases,2019-20,612.0,11.91
85,16-22 February,2021-04-11,Acute myocardial infarction,2017-18,59.0,1.16
85,16-22 February,2021-04-11,Acute myocardial infarction,2018-19,79.0,1.55
85,16-22 February,2021-04-11,Acute myocardial infarction,2019-20,79.0,1.5
85,16-22 February,2021-04-11,Cerebrovascular diseases,2017-18(x),63.0,1.23
85,16-22 February,2021-04-11,Cerebrovascular diseases,2018-19,135.0,2.6
85,16-22 February,2021-04-11,Cerebrovascular diseases,2019-20,132.0,2.44
85,16-22 February,2021-04-11,Mental and behavioural disorders,2017-18,900.0,23.0
85,16-22 February,2021-04-11,Mental and behavioural disorders,2018-19,893.0,22.64
85,16-22 February,2021-04-11,Mental and behavioural disorders,2019-20,895.0,22.08
85,16-22 February,2021-04-11,Dehydration,2017-18,76.0,1.74
85,16-22 February,2021-04-11,Dehydration,2018-19,77.0,1.63
85,16-22 February,2021-04-11,Dehydration,2019-20,81.0,1.73
85,16-22 February,2021-04-11,Chest pain,2017-18,1150.0,27.16
85,16-22 February,2021-04-11,Chest pain,2018-19,1252.0,28.97
85,16-22 February,2021-04-11,Chest pain,2019-20,1213.0,27.69
85,16-22 February,2021-04-11,Abnormalities of breathing,2017-18,355.0,8.43
85,16-22 February,2021-04-11,Abnormalities of breathing,2018-19,381.0,8.89
85,16-22 February,2021-04-11,Abnormalities of breathing,2019-20,396.0,9.29
85,16-22 February,2021-04-11,COPD with acute exacerbation,2017-18,37.0,0.75
85,16-22 February,2021-04-11,COPD with acute exacerbation,2018-19,74.0,1.45
85,16-22 February,2021-04-11,COPD with acute exacerbation,2019-20,80.0,1.58
86,23 Feb-1 Mar/29 Feb,2021-04-18,Diseases of the respiratory system,2017-18,1582.0,39.35
86,23 Feb-1 Mar/29 Feb,2021-04-18,Diseases of the respiratory system,2018-19,1863.0,45.97
86,23 Feb-1 Mar/29 Feb,2021-04-18,Diseases of the respiratory system,2019-20,2084.0,51.0
86,23 Feb-1 Mar/29 Feb,2021-04-18,Asthma,2017-18,237.0,6.2
86,23 Feb-1 Mar/29 Feb,2021-04-18,Asthma,2018-19,293.0,7.68
86,23 Feb-1 Mar/29 Feb,2021-04-18,Asthma,2019-20,234.0,6.02
86,23 Feb-1 Mar/29 Feb,2021-04-18,Cardiovascular diseases,2017-18,732.0,14.8
86,23 Feb-1 Mar/29 Feb,2021-04-18,Cardiovascular diseases,2018-19,646.0,12.92
86,23 Feb-1 Mar/29 Feb,2021-04-18,Cardiovascular diseases,2019-20,605.0,11.91
86,23 Feb-1 Mar/29 Feb,2021-04-18,Acute myocardial infarction,2017-18,84.0,1.68
86,23 Feb-1 Mar/29 Feb,2021-04-18,Acute myocardial infarction,2018-19,66.0,1.31
86,23 Feb-1 Mar/29 Feb,2021-04-18,Acute myocardial infarction,2019-20,75.0,1.4
86,23 Feb-1 Mar/29 Feb,2021-04-18,Cerebrovascular diseases,2017-18(x),60.0,1.22
86,23 Feb-1 Mar/29 Feb,2021-04-18,Cerebrovascular diseases,2018-19,125.0,2.33
86,23 Feb-1 Mar/29 Feb,2021-04-18,Cerebrovascular diseases,2019-20,113.0,2.07
86,23 Feb-1 Mar/29 Feb,2021-04-18,Mental and behavioural disorders,2017-18,902.0,23.49
86,23 Feb-1 Mar/29 Feb,2021-04-18,Mental and behavioural disorders,2018-19,984.0,24.95
86,23 Feb-1 Mar/29 Feb,2021-04-18,Mental and behavioural disorders,2019-20,907.0,22.79
86,23 Feb-1 Mar/29 Feb,2021-04-18,Dehydration,2017-18,54.0,1.27
86,23 Feb-1 Mar/29 Feb,2021-04-18,Dehydration,2018-19,62.0,1.34
86,23 Feb-1 Mar/29 Feb,2021-04-18,Dehydration,2019-20,49.0,1.08
86,23 Feb-1 Mar/29 Feb,2021-04-18,Chest pain,2017-18,1114.0,26.28
86,23 Feb-1 Mar/29 Feb,2021-04-18,Chest pain,2018-19,1346.0,31.37
86,23 Feb-1 Mar/29 Feb,2021-04-18,Chest pain,2019-20,1112.0,25.34
86,23 Feb-1 Mar/29 Feb,2021-04-18,Abnormalities of breathing,2017-18,343.0,8.04
86,23 Feb-1 Mar/29 Feb,2021-04-18,Abnormalities of breathing,2018-19,382.0,9.17
86,23 Feb-1 Mar/29 Feb,2021-04-18,Abnormalities of breathing,2019-20,371.0,8.74
86,23 Feb-1 Mar/29 Feb,2021-04-18,COPD with acute exacerbation,2017-18,38.0,0.76
86,23 Feb-1 Mar/29 Feb,2021-04-18,COPD with acute exacerbation,2018-19,64.0,1.29
86,23 Feb-1 Mar/29 Feb,2021-04-18,COPD with acute exacerbation,2019-20,80.0,1.43
